x,y,vitesse,regimeMoteur,distance,etape,brulage,panne
341748.8115287997,5059074.71650036,70.0,2878.078147516375,25163.84541693896,3.0,1,0
341734.9717241795,5059088.374693059,70.0,2878.078147516375,25183.289861383306,3.0,1,0
341721.1319195593,5059102.032885759,70.0,2878.078147516375,25202.734305827653,3.0,1,0
341707.29211493913,5059115.691078459,70.0,2878.078147516375,25222.178750272,3.0,1,0
341693.45231031894,5059129.349271159,70.0,2878.078147516375,25241.623194716347,3.0,1,0
341679.61250569875,5059143.007463858,70.0,2878.078147516375,25261.067639160694,3.0,1,0
341665.77270107856,5059156.665656558,70.0,2878.078147516375,25280.51208360504,3.0,1,0
341651.93289645837,5059170.323849258,70.0,2878.078147516375,25299.956528049388,3.0,1,0
341638.0930918382,5059183.982041958,70.0,2878.078147516375,25319.400972493735,3.0,1,0
341624.253287218,5059197.640234658,70.0,2878.078147516375,25338.845416938082,3.0,1,0
341610.4134825978,5059211.298427357,70.0,2878.078147516375,25358.28986138243,3.0,1,0
341596.5736779776,5059224.956620057,70.0,2878.078147516375,25377.734305826776,3.0,1,0
341582.7338733574,5059238.614812757,70.0,2878.078147516375,25397.178750271123,3.0,1,0
341568.8940687372,5059252.273005457,70.0,2878.078147516375,25416.62319471547,3.0,1,0
341555.05426411703,5059265.931198156,70.0,2878.078147516375,25436.067639159817,3.0,1,0
341541.21445949684,5059279.589390856,70.0,2878.078147516375,25455.512083604164,3.0,1,0
341527.37465487665,5059293.247583556,70.0,2878.078147516375,25474.95652804851,3.0,1,0
341513.53485025646,5059306.905776256,70.0,2878.078147516375,25494.40097249286,3.0,1,0
341499.69504563627,5059320.563968956,70.0,2878.078147516375,25513.845416937205,3.0,1,0
341485.8552410161,5059334.222161655,70.0,2878.078147516375,25533.289861381552,3.0,1,0
341472.0154363959,5059347.880354355,70.0,2878.078147516375,25552.7343058259,3.0,1,0
341458.1756317757,5059361.538547055,70.0,2878.078147516375,25572.178750270246,3.0,1,0
341444.3358271555,5059375.196739755,70.0,2878.078147516375,25591.623194714593,3.0,1,0
341430.4960225353,5059388.854932454,70.0,2878.078147516375,25611.06763915894,3.0,1,0
341416.6562179151,5059402.513125154,70.0,2878.078147516375,25630.512083603287,3.0,1,0
341402.81641329493,5059416.171317854,70.0,2878.078147516375,25649.956528047634,3.0,1,0
341388.97660867474,5059429.829510554,70.0,2878.078147516375,25669.40097249198,3.0,1,0
341375.13680405455,5059443.4877032535,70.0,2878.078147516375,25688.84541693633,3.0,1,0
341361.29699943436,5059457.145895953,70.0,2878.078147516375,25708.289861380676,3.0,1,0
341347.45719481417,5059470.804088653,70.0,2878.078147516375,25727.734305825023,3.0,1,0
341333.617390194,5059484.462281353,70.0,2878.078147516375,25747.17875026937,3.0,1,0
341319.7775855738,5059498.120474053,70.0,2878.078147516375,25766.623194713717,3.0,1,0
341305.9377809536,5059511.778666752,70.0,2878.078147516375,25786.067639158064,3.0,1,0
341292.0979763334,5059525.436859452,70.0,2878.078147516375,25805.51208360241,3.0,1,0
341278.2581717132,5059539.095052152,70.0,2878.078147516375,25824.956528046758,3.0,1,0
341264.418367093,5059552.753244852,70.0,2878.078147516375,25844.400972491105,3.0,1,0
341250.57856247283,5059566.4114375515,70.0,2878.078147516375,25863.84541693545,3.0,1,0
341236.73875785264,5059580.069630251,70.0,2878.078147516375,25883.2898613798,3.0,1,0
341222.89895323245,5059593.727822951,70.0,2878.078147516375,25902.734305824146,3.0,1,0
341209.05914861226,5059607.386015651,70.0,2878.078147516375,25922.178750268493,3.0,1,0
341195.21934399207,5059621.044208351,70.0,2878.078147516375,25941.62319471284,3.0,1,0
341181.3795393719,5059634.70240105,70.0,2878.078147516375,25961.067639157187,3.0,1,0
341167.5397347517,5059648.36059375,70.0,2878.078147516375,25980.512083601534,3.0,1,0
341153.6999301315,5059662.01878645,70.0,2878.078147516375,25999.95652804588,3.0,1,0
341139.8601255113,5059675.67697915,70.0,2878.078147516375,26019.400972490228,4.0,0,0
341126.0203208911,5059689.3351718495,70.0,2878.078147516375,26038.845416934575,4.0,0,0
341112.1805162709,5059702.993364549,70.0,2878.078147516375,26058.289861378922,4.0,0,0
341098.34071165073,5059716.651557249,70.0,2878.078147516375,26077.73430582327,4.0,0,0
341084.50090703054,5059730.309749949,70.0,2878.078147516375,26097.178750267616,4.0,0,0
341070.66110241035,5059743.967942649,70.0,2878.078147516375,26116.623194711963,4.0,0,0
341056.82129779016,5059757.626135348,70.0,2878.078147516375,26136.06763915631,4.0,0,0
341042.98149316997,5059771.284328048,70.0,2878.078147516375,26155.512083600657,4.0,0,0
341029.1416885498,5059784.942520748,70.0,2878.078147516375,26174.956528045004,4.0,0,0
341015.3018839296,5059798.600713448,70.0,2878.078147516375,26194.40097248935,4.0,0,0
341001.4620793094,5059812.258906147,70.0,2878.078147516375,26213.8454169337,4.0,0,0
340987.6222746892,5059825.917098847,70.0,2878.078147516375,26233.289861378045,4.0,0,0
340973.782470069,5059839.575291547,70.0,2878.078147516375,26252.734305822392,4.0,0,0
340959.9426654488,5059853.233484247,70.0,2878.078147516375,26272.17875026674,4.0,0,0
340946.1028608286,5059866.891676947,70.0,2878.078147516375,26291.623194711086,4.0,0,0
340932.26305620844,5059880.549869646,70.0,2878.078147516375,26311.067639155433,4.0,0,0
340918.42325158825,5059894.208062346,70.0,2878.078147516375,26330.51208359978,4.0,0,0
340904.58344696806,5059907.866255046,70.0,2878.078147516375,26349.956528044127,4.0,0,0
340890.74364234786,5059921.524447746,70.0,2878.078147516375,26369.400972488475,4.0,0,0
340876.9038377277,5059935.182640445,70.0,2878.078147516375,26388.84541693282,4.0,0,0
340863.0640331075,5059948.840833145,70.0,2878.078147516375,26408.28986137717,4.0,0,0
340849.2242284873,5059962.499025845,70.0,2878.078147516375,26427.734305821516,4.0,0,0
340835.3844238671,5059976.157218545,70.0,2878.078147516375,26447.178750265863,4.0,0,0
340821.5446192469,5059989.8154112445,70.0,2878.078147516375,26466.62319471021,4.0,0,0
340807.7048146267,5060003.473603944,70.0,2878.078147516375,26486.067639154557,4.0,0,0
340793.8650100065,5060017.131796644,70.0,2878.078147516375,26505.512083598904,4.0,0,0
340780.02520538634,5060030.789989344,70.0,2878.078147516375,26524.95652804325,4.0,0,0
340766.18540076615,5060044.448182044,70.0,2878.078147516375,26544.400972487598,4.0,0,0
340752.34559614595,5060058.106374743,70.0,2878.078147516375,26563.845416931945,4.0,0,0
340738.50579152576,5060071.764567443,70.0,2878.078147516375,26583.28986137629,4.0,0,0
340724.6659869056,5060085.422760143,70.0,2878.078147516375,26602.73430582064,4.0,0,0
340710.8261822854,5060099.080952843,70.0,2878.078147516375,26622.178750264986,4.0,0,0
340696.9863776652,5060112.7391455425,70.0,2878.078147516375,26641.623194709333,4.0,0,0
340683.146573045,5060126.397338242,70.0,2878.078147516375,26661.06763915368,4.0,0,0
340669.3067684248,5060140.055530942,70.0,2878.078147516375,26680.512083598027,4.0,0,0
340655.4669638046,5060153.713723642,70.0,2878.078147516375,26699.956528042374,4.0,0,0
340641.6271591844,5060167.371916342,70.0,2878.078147516375,26719.40097248672,4.0,0,0
340627.78735456424,5060181.030109041,70.0,2878.078147516375,26738.845416931068,4.0,0,0
340613.94754994405,5060194.688301741,70.0,2878.078147516375,26758.289861375415,4.0,0,0
340600.10774532385,5060208.346494441,70.0,2878.078147516375,26777.734305819762,4.0,0,0
340586.26794070366,5060222.004687141,70.0,2878.078147516375,26797.17875026411,4.0,0,0
340572.4281360835,5060235.6628798405,70.0,2878.078147516375,26816.623194708456,4.0,0,0
340558.5883314633,5060249.32107254,70.0,2878.078147516375,26836.067639152803,4.0,0,0
340544.7485268431,5060262.97926524,70.0,2878.078147516375,26855.51208359715,4.0,0,0
340530.9087222229,5060276.63745794,70.0,2878.078147516375,26874.956528041497,4.0,0,0
340517.0689176027,5060290.29565064,70.0,2878.078147516375,26894.400972485844,4.0,0,0
340503.2291129825,5060303.953843339,70.0,2878.078147516375,26913.84541693019,4.0,0,0
340489.3893083623,5060317.612036039,70.0,2878.078147516375,26933.28986137454,4.0,0,0
340475.54950374214,5060331.270228739,70.0,2878.078147516375,26952.734305818885,4.0,0,0
340461.70969912194,5060344.928421439,70.0,2878.078147516375,26972.178750263232,4.0,0,0
340447.86989450175,5060358.586614138,70.0,2878.078147516375,26991.62319470758,4.0,0,0
340434.03008988156,5060372.244806838,70.0,2878.078147516375,27011.067639151926,4.0,0,0
340420.1902852614,5060385.902999538,70.0,2878.078147516375,27030.512083596273,4.0,0,0
340406.3504806412,5060399.561192238,70.0,2878.078147516375,27049.95652804062,4.0,0,0
340392.510676021,5060413.219384938,70.0,2878.078147516375,27069.400972484967,4.0,0,0
340378.6708714008,5060426.877577637,70.0,2878.078147516375,27088.845416929315,4.0,0,0
340364.8310667806,5060440.535770337,70.0,2878.078147516375,27108.28986137366,4.0,0,0
340350.9912621604,5060454.193963037,70.0,2878.078147516375,27127.73430581801,4.0,0,0
340337.1514575402,5060467.852155737,70.0,2878.078147516375,27147.178750262356,4.0,0,0
340323.31165292003,5060481.510348436,70.0,2878.078147516375,27166.623194706703,4.0,0,0
340309.47184829984,5060495.168541136,70.0,2878.078147516375,27186.06763915105,4.0,0,0
340295.63204367965,5060508.826733836,70.0,2878.078147516375,27205.512083595397,4.0,0,0
340281.79223905946,5060522.484926536,70.0,2878.078147516375,27224.956528039744,4.0,0,0
340267.95243443927,5060536.1431192355,70.0,2878.078147516375,27244.40097248409,4.0,0,0
340254.1126298191,5060549.801311935,70.0,2878.078147516375,27263.845416928438,4.0,0,0
340240.2728251989,5060563.459504635,70.0,2878.078147516375,27283.289861372785,4.0,0,0
340226.4330205787,5060577.117697335,70.0,2878.078147516375,27302.734305817132,4.0,0,0
340212.5932159585,5060590.775890035,70.0,2878.078147516375,27322.17875026148,4.0,0,0
340198.7534113383,5060604.434082734,70.0,2878.078147516375,27341.623194705826,4.0,0,0
340184.9136067181,5060618.092275434,70.0,2878.078147516375,27361.067639150173,4.0,0,0
340171.07380209793,5060631.750468134,70.0,2878.078147516375,27380.51208359452,4.0,0,0
340157.23399747774,5060645.408660834,70.0,2878.078147516375,27399.956528038867,4.0,0,0
340143.39419285755,5060659.0668535335,70.0,2878.078147516375,27419.400972483214,4.0,0,0
340129.55438823736,5060672.725046233,70.0,2878.078147516375,27438.84541692756,4.0,0,0
340115.71458361717,5060686.383238933,70.0,2878.078147516375,27458.289861371908,4.0,0,0
340101.874778997,5060700.041431633,70.0,2878.078147516375,27477.734305816255,4.0,0,0
340088.0349743768,5060713.699624333,70.0,2878.078147516375,27497.178750260602,4.0,0,0
340074.1951697566,5060727.357817032,70.0,2878.078147516375,27516.62319470495,4.0,0,0
340060.3553651364,5060741.016009732,70.0,2878.078147516375,27536.067639149296,4.0,0,0
340046.5155605162,5060754.674202432,70.0,2878.078147516375,27555.512083593643,4.0,0,0
340032.675755896,5060768.332395132,70.0,2878.078147516375,27574.95652803799,4.0,0,0
340018.83595127583,5060781.9905878315,70.0,2878.078147516375,27594.400972482337,4.0,0,0
340004.99614665564,5060795.648780531,70.0,2878.078147516375,27613.845416926684,4.0,0,0
339991.15634203545,5060809.306973231,70.0,2878.078147516375,27633.28986137103,4.0,0,0
339977.31653741526,5060822.965165931,70.0,2878.078147516375,27652.73430581538,4.0,0,0
339963.47673279507,5060836.623358631,70.0,2878.078147516375,27672.178750259725,4.0,0,0
339949.6369281749,5060850.28155133,70.0,2878.078147516375,27691.623194704072,4.0,0,0
339935.7971235547,5060863.93974403,70.0,2878.078147516375,27711.06763914842,4.0,0,0
339921.9573189345,5060877.59793673,70.0,2878.078147516375,27730.512083592766,4.0,0,0
339908.1175143143,5060891.25612943,70.0,2878.078147516375,27749.956528037113,4.0,0,0
339894.2777096941,5060904.914322129,70.0,2878.078147516375,27769.40097248146,4.0,0,0
339880.4379050739,5060918.572514829,70.0,2878.078147516375,27788.845416925808,4.0,0,0
339866.59810045373,5060932.230707529,70.0,2878.078147516375,27808.289861370155,4.0,0,0
339852.75829583354,5060945.888900229,70.0,2878.078147516375,27827.7343058145,4.0,0,0
339838.91849121335,5060959.547092929,70.0,2878.078147516375,27847.17875025885,4.0,0,0
339825.07868659316,5060973.205285628,70.0,2878.078147516375,27866.623194703196,4.0,0,0
339811.23888197297,5060986.863478328,70.0,2878.078147516375,27886.067639147543,4.0,0,0
339797.3990773528,5061000.521671028,70.0,2878.078147516375,27905.51208359189,4.0,0,0
339783.5592727326,5061014.179863728,70.0,2878.078147516375,27924.956528036237,4.0,0,0
339769.7194681124,5061027.838056427,70.0,2878.078147516375,27944.400972480584,4.0,0,0
339755.8796634922,5061041.496249127,70.0,2878.078147516375,27963.84541692493,4.0,0,0
339742.039858872,5061055.154441827,70.0,2878.078147516375,27983.289861369278,4.0,0,0
339728.2000542518,5061068.812634527,70.0,2878.078147516375,28002.734305813625,4.0,0,0
339714.36024963163,5061082.4708272265,70.0,2878.078147516375,28022.178750257972,4.0,0,0
339700.52044501144,5061096.129019926,70.0,2878.078147516375,28041.62319470232,4.0,0,0
339686.68064039125,5061109.787212626,70.0,2878.078147516375,28061.067639146666,4.0,0,0
339672.84083577106,5061123.445405326,70.0,2878.078147516375,28080.512083591013,4.0,0,0
339659.00103115087,5061137.103598026,70.0,2878.078147516375,28099.95652803536,4.0,0,0
339645.1612265307,5061150.761790725,70.0,2878.078147516375,28119.400972479707,4.0,0,0
339631.3214219105,5061164.419983425,70.0,2878.078147516375,28138.845416924054,4.0,0,0
339617.4816172903,5061178.078176125,70.0,2878.078147516375,28158.2898613684,4.0,0,0
339603.6418126701,5061191.736368825,70.0,2878.078147516375,28177.734305812748,4.0,0,0
339589.8020080499,5061205.3945615245,70.0,2878.078147516375,28197.178750257095,4.0,0,0
339575.9622034297,5061219.052754224,70.0,2878.078147516375,28216.623194701442,4.0,0,0
339562.12239880953,5061232.710946924,70.0,2878.078147516375,28236.06763914579,4.0,0,0
339548.28259418934,5061246.369139624,70.0,2878.078147516375,28255.512083590136,4.0,0,0
339534.44278956915,5061260.027332324,70.0,2878.078147516375,28274.956528034483,4.0,0,0
339520.60298494896,5061273.685525023,70.0,2878.078147516375,28294.40097247883,4.0,0,0
339506.76318032877,5061287.343717723,70.0,2878.078147516375,28313.845416923177,4.0,0,0
339492.9233757086,5061301.001910423,70.0,2878.078147516375,28333.289861367524,4.0,0,0
339479.0835710884,5061314.660103123,70.0,2878.078147516375,28352.73430581187,4.0,0,0
339465.2437664682,5061328.3182958225,70.0,2878.078147516375,28372.17875025622,4.0,0,0
339451.403961848,5061341.976488522,70.0,2878.078147516375,28391.623194700565,4.0,0,0
339437.5641572278,5061355.634681222,70.0,2878.078147516375,28411.067639144912,4.0,0,0
339423.7243526076,5061369.292873922,70.0,2878.078147516375,28430.51208358926,4.0,0,0
339409.8845479874,5061382.951066622,70.0,2878.078147516375,28449.956528033606,4.0,0,0
339396.04474336724,5061396.609259321,70.0,2878.078147516375,28469.400972477953,4.0,0,0
339382.20493874705,5061410.267452021,70.0,2878.078147516375,28488.8454169223,4.0,0,0
339368.36513412686,5061423.925644721,70.0,2878.078147516375,28508.289861366648,4.0,0,0
339354.52532950667,5061437.583837421,70.0,2878.078147516375,28527.734305810995,4.0,0,0
339340.6855248865,5061451.24203012,70.0,2878.078147516375,28547.17875025534,4.0,0,0
339326.8457202663,5061464.90022282,70.0,2878.078147516375,28566.62319469969,4.0,0,0
339313.0059156461,5061478.55841552,70.0,2878.078147516375,28586.067639144036,4.0,0,0
339299.1661110259,5061492.21660822,70.0,2878.078147516375,28605.512083588383,4.0,0,0
339285.3263064057,5061505.87480092,70.0,2878.078147516375,28624.95652803273,4.0,0,0
339271.4865017855,5061519.532993619,70.0,2878.078147516375,28644.400972477077,4.0,0,0
339257.6466971653,5061533.191186319,70.0,2878.078147516375,28663.845416921424,4.0,0,0
339243.80689254514,5061546.849379019,70.0,2878.078147516375,28683.28986136577,4.0,0,0
339229.96708792495,5061560.507571719,70.0,2878.078147516375,28702.734305810118,4.0,0,0
339216.12728330476,5061574.165764418,70.0,2878.078147516375,28722.178750254465,4.0,0,0
339202.28747868456,5061587.823957118,70.0,2878.078147516375,28741.623194698812,4.0,0,0
339188.4476740644,5061601.482149818,70.0,2878.078147516375,28761.06763914316,4.0,0,0
339174.6078694442,5061615.140342518,70.0,2878.078147516375,28780.512083587506,4.0,0,0
339160.768064824,5061628.7985352175,70.0,2878.078147516375,28799.956528031853,4.0,0,0
339146.9282602038,5061642.456727917,70.0,2878.078147516375,28819.4009724762,4.0,0,0
339133.0884555836,5061656.114920617,70.0,2878.078147516375,28838.845416920547,4.0,0,0
339119.2486509634,5061669.773113317,70.0,2878.078147516375,28858.289861364894,4.0,0,0
339105.4088463432,5061683.431306017,70.0,2878.078147516375,28877.73430580924,4.0,0,0
339091.56904172304,5061697.089498716,70.0,2878.078147516375,28897.178750253588,4.0,0,0
339077.72923710285,5061710.747691416,70.0,2878.078147516375,28916.623194697935,4.0,0,0
339063.88943248265,5061724.405884116,70.0,2878.078147516375,28936.067639142282,4.0,0,0
339050.04962786246,5061738.064076816,70.0,2878.078147516375,28955.51208358663,4.0,0,0
339036.2098232423,5061751.7222695155,70.0,2878.078147516375,28974.956528030976,4.0,0,0
339022.3700186221,5061765.380462215,70.0,2878.078147516375,28994.400972475323,4.0,0,0
339008.5302140019,5061779.038654915,70.0,2878.078147516375,29013.84541691967,4.0,0,0
338994.6904093817,5061792.696847615,70.0,2878.078147516375,29033.289861364017,4.0,0,0
338980.8506047615,5061806.355040315,70.0,2878.078147516375,29052.734305808364,4.0,0,0
338967.0108001413,5061820.013233014,70.0,2878.078147516375,29072.17875025271,4.0,0,0
338953.1709955211,5061833.671425714,70.0,2878.078147516375,29091.62319469706,4.0,0,0
338939.33119090094,5061847.329618414,70.0,2878.078147516375,29111.067639141405,4.0,0,0
338925.49138628074,5061860.987811114,70.0,2878.078147516375,29130.512083585752,4.0,0,0
338911.65158166055,5061874.6460038135,70.0,2878.078147516375,29149.9565280301,4.0,0,0
338897.81177704036,5061888.304196513,70.0,2878.078147516375,29169.400972474446,4.0,0,0
338883.9719724202,5061901.962389213,70.0,2878.078147516375,29188.845416918793,4.0,0,0
338870.1321678,5061915.620581913,70.0,2878.078147516375,29208.28986136314,4.0,0,0
338856.2923631798,5061929.278774613,70.0,2878.078147516375,29227.734305807488,4.0,0,0
338842.4525585596,5061942.936967312,70.0,2878.078147516375,29247.178750251835,4.0,0,0
338828.6127539394,5061956.595160012,70.0,2878.078147516375,29266.62319469618,4.0,0,0
338814.7729493192,5061970.253352712,70.0,2878.078147516375,29286.06763914053,4.0,0,0
338800.933144699,5061983.911545412,70.0,2878.078147516375,29305.512083584876,4.0,0,0
338787.09334007883,5061997.569738111,70.0,2878.078147516375,29324.956528029223,4.0,0,0
338773.25353545864,5062011.227930811,70.0,2878.078147516375,29344.40097247357,4.0,0,0
338759.41373083845,5062024.886123511,70.0,2878.078147516375,29363.845416917917,4.0,0,0
338745.57392621826,5062038.544316211,70.0,2878.078147516375,29383.289861362264,4.0,0,0
338731.73412159807,5062052.202508911,70.0,2878.078147516375,29402.73430580661,4.0,0,0
338717.8943169779,5062065.86070161,70.0,2878.078147516375,29422.178750250958,4.0,0,0
338704.0545123577,5062079.51889431,70.0,2878.078147516375,29441.623194695305,4.0,0,0
338690.2147077375,5062093.17708701,70.0,2878.078147516375,29461.067639139652,4.0,0,0
338676.3749031173,5062106.83527971,70.0,2878.078147516375,29480.512083584,4.0,0,0
338662.5350984971,5062120.493472409,70.0,2878.078147516375,29499.956528028346,4.0,0,0
338648.6952938769,5062134.151665109,70.0,2878.078147516375,29519.400972472693,4.0,0,0
338634.85548925673,5062147.809857809,70.0,2878.078147516375,29538.84541691704,4.0,0,0
338621.01568463654,5062161.468050509,70.0,2878.078147516375,29558.289861361387,4.0,0,0
338607.17588001635,5062175.126243209,70.0,2878.078147516375,29577.734305805734,4.0,0,0
338593.33607539616,5062188.784435908,70.0,2878.078147516375,29597.17875025008,4.0,0,0
338579.49627077597,5062202.442628608,70.0,2878.078147516375,29616.623194694428,4.0,0,0
338565.6564661558,5062216.100821308,70.0,2878.078147516375,29636.067639138775,4.0,0,0
338551.8166615356,5062229.759014008,70.0,2878.078147516375,29655.512083583122,4.0,0,0
338537.9768569154,5062243.417206707,70.0,2878.078147516375,29674.95652802747,4.0,0,0
338524.1370522952,5062257.075399407,70.0,2878.078147516375,29694.400972471816,4.0,0,0
338510.297247675,5062270.733592107,70.0,2878.078147516375,29713.845416916163,4.0,0,0
338496.4574430548,5062284.391784807,70.0,2878.078147516375,29733.28986136051,4.0,0,0
338482.61763843463,5062298.0499775065,70.0,2878.078147516375,29752.734305804857,4.0,0,0
338468.77783381444,5062311.708170206,70.0,2878.078147516375,29772.178750249204,4.0,0,0
338454.93802919425,5062325.366362906,70.0,2878.078147516375,29791.62319469355,4.0,0,0
338441.09822457406,5062339.024555606,70.0,2878.078147516375,29811.0676391379,4.0,0,0
338427.25841995387,5062352.682748306,70.0,2878.078147516375,29830.512083582245,4.0,0,0
338413.4186153337,5062366.340941005,70.0,2878.078147516375,29849.956528026592,4.0,0,0
338399.5788107135,5062379.999133705,70.0,2878.078147516375,29869.40097247094,4.0,0,0
338385.7390060933,5062393.657326405,70.0,2878.078147516375,29888.845416915286,4.0,0,0
338371.8992014731,5062407.315519105,70.0,2878.078147516375,29908.289861359634,4.0,0,0
338358.0593968529,5062420.9737118045,70.0,2878.078147516375,29927.73430580398,4.0,0,0
338344.2195922327,5062434.631904504,70.0,2878.078147516375,29947.178750248328,4.0,0,0
338330.37978761253,5062448.290097204,70.0,2878.078147516375,29966.623194692675,4.0,0,0
338316.53998299234,5062461.948289904,70.0,2878.078147516375,29986.06763913702,4.0,0,0
338302.70017837215,5062475.606482604,70.0,2878.078147516375,30005.51208358137,4.0,1,0
338288.86037375196,5062489.264675303,70.0,2878.078147516375,30024.956528025716,4.0,1,0
338275.02056913177,5062502.922868003,70.0,2878.078147516375,30044.400972470063,4.0,1,0
338261.1807645116,5062516.581060703,70.0,2878.078147516375,30063.84541691441,4.0,1,0
338247.3409598914,5062530.239253403,70.0,2878.078147516375,30083.289861358757,4.0,1,0
338233.5011552712,5062543.897446102,70.0,2878.078147516375,30102.734305803104,4.0,1,0
338219.661350651,5062557.555638802,70.0,2878.078147516375,30122.17875024745,4.0,1,0
338205.8215460308,5062571.213831502,70.0,2878.078147516375,30141.623194691798,4.0,1,0
338191.9817414106,5062584.872024202,70.0,2878.078147516375,30161.067639136145,4.0,1,0
338178.14193679043,5062598.530216902,70.0,2878.078147516375,30180.512083580492,4.0,1,0
338164.30213217024,5062612.188409601,70.0,2878.078147516375,30199.95652802484,4.0,1,0
338150.46232755005,5062625.846602301,70.0,2878.078147516375,30219.400972469186,4.0,1,0
338136.62252292986,5062639.504795001,70.0,2878.078147516375,30238.845416913533,4.0,1,0
338122.78271830967,5062653.162987701,70.0,2878.078147516375,30258.28986135788,4.0,1,0
338108.9429136895,5062666.8211804,70.0,2878.078147516375,30277.734305802227,4.0,1,0
338095.1031090693,5062680.4793731,70.0,2878.078147516375,30297.178750246574,4.0,1,0
338081.2633044491,5062694.1375658,70.0,2878.078147516375,30316.62319469092,4.0,1,0
338067.4234998289,5062707.7957585,70.0,2878.078147516375,30336.067639135268,4.0,1,0
338053.5836952087,5062721.4539512,70.0,2878.078147516375,30355.512083579615,4.0,1,0
338039.7438905885,5062735.112143899,70.0,2878.078147516375,30374.956528023962,4.0,1,0
338025.90408596833,5062748.770336599,70.0,2878.078147516375,30394.40097246831,4.0,1,0
338012.06428134814,5062762.428529299,70.0,2878.078147516375,30413.845416912656,4.0,1,0
337998.22447672795,5062776.086721999,70.0,2878.078147516375,30433.289861357003,4.0,1,0
337984.38467210776,5062789.744914698,70.0,2878.078147516375,30452.73430580135,4.0,1,0
337970.54486748757,5062803.403107398,70.0,2878.078147516375,30472.178750245697,4.0,1,0
337956.7050628674,5062817.061300098,70.0,2878.078147516375,30491.623194690044,4.0,1,0
337942.8652582472,5062830.719492798,70.0,2878.078147516375,30511.06763913439,4.0,1,0
337929.025453627,5062844.3776854975,70.0,2878.078147516375,30530.51208357874,4.0,1,0
337915.1856490068,5062858.035878197,70.0,2878.078147516375,30549.956528023085,4.0,1,0
337901.3458443866,5062871.694070897,70.0,2878.078147516375,30569.400972467432,4.0,1,0
337887.5060397664,5062885.352263597,70.0,2878.078147516375,30588.84541691178,4.0,1,0
337873.66623514623,5062899.010456297,70.0,2878.078147516375,30608.289861356126,4.0,1,0
337859.82643052604,5062912.668648996,70.0,2878.078147516375,30627.734305800474,4.0,1,0
337845.98662590585,5062926.326841696,70.0,2878.078147516375,30647.17875024482,4.0,1,0
337832.14682128566,5062939.985034396,70.0,2878.078147516375,30666.623194689168,4.0,1,0
337818.30701666547,5062953.643227096,70.0,2878.078147516375,30686.067639133515,4.0,1,0
337804.4672120453,5062967.3014197955,70.0,2878.078147516375,30705.51208357786,4.0,1,0
337790.6274074251,5062980.959612495,70.0,2878.078147516375,30724.95652802221,4.0,1,0
337776.7876028049,5062994.617805195,70.0,2878.078147516375,30744.400972466556,4.0,1,0
337762.9477981847,5063008.275997895,70.0,2878.078147516375,30763.845416910903,4.0,1,0
337749.1079935645,5063021.934190595,70.0,2878.078147516375,30783.28986135525,4.0,1,0
337735.2681889443,5063035.592383294,70.0,2878.078147516375,30802.734305799597,4.0,1,0
337721.4283843241,5063049.250575994,70.0,2878.078147516375,30822.178750243944,4.0,1,0
337707.58857970394,5063062.908768694,70.0,2878.078147516375,30841.62319468829,4.0,1,0
337693.74877508375,5063076.566961394,70.0,2878.078147516375,30861.067639132638,4.0,1,0
337679.90897046356,5063090.2251540935,70.0,2878.078147516375,30880.512083576985,4.0,1,0
337666.06916584336,5063103.883346793,70.0,2878.078147516375,30899.956528021332,4.0,1,0
337652.2293612232,5063117.541539493,70.0,2878.078147516375,30919.40097246568,4.0,1,0
337638.389556603,5063131.199732193,70.0,2878.078147516375,30938.845416910026,4.0,1,0
337624.5497519828,5063144.857924893,70.0,2878.078147516375,30958.289861354373,4.0,1,0
337610.7099473626,5063158.516117592,70.0,2878.078147516375,30977.73430579872,4.0,1,0
337596.8701427424,5063172.174310292,70.0,2878.078147516375,30997.178750243067,4.0,1,0
337583.0303381222,5063185.832502992,70.0,2878.078147516375,31016.623194687414,4.0,1,0
337569.190533502,5063199.490695692,70.0,2878.078147516375,31036.06763913176,4.0,1,0
337555.35072888184,5063213.148888391,70.0,2878.078147516375,31055.512083576108,4.0,1,0
337541.51092426165,5063226.807081091,70.0,2878.078147516375,31074.956528020455,4.0,1,0
337527.67111964145,5063240.465273791,70.0,2878.078147516375,31094.400972464802,4.0,1,0
337513.83131502126,5063254.123466491,70.0,2878.078147516375,31113.84541690915,4.0,1,0
337499.9915104011,5063267.781659191,70.0,2878.078147516375,31133.289861353496,4.0,1,0
337486.1517057809,5063281.43985189,70.0,2878.078147516375,31152.734305797843,4.0,1,0
337472.3119011607,5063295.09804459,70.0,2878.078147516375,31172.17875024219,4.0,1,0
337458.4720965405,5063308.75623729,70.0,2878.078147516375,31191.623194686537,4.0,1,0
337444.6322919203,5063322.41442999,70.0,2878.078147516375,31211.067639130884,4.0,1,0
337430.7924873001,5063336.072622689,70.0,2878.078147516375,31230.51208357523,4.0,1,0
337416.9526826799,5063349.730815389,70.0,2878.078147516375,31249.95652801958,4.0,1,0
337403.11287805974,5063363.389008089,70.0,2878.078147516375,31269.400972463925,4.0,1,0
337389.27307343954,5063377.047200789,70.0,2878.078147516375,31288.845416908272,4.0,1,0
337375.43326881935,5063390.7053934885,70.0,2878.078147516375,31308.28986135262,4.0,1,0
